paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P154,Dynamic Bond Chemistry in Soft Materials: Bridging Adaptability,P154_unidentified.pdf,2025,medium,partial,figure_caption,"Dynamicbondsforself-healingpolymerswithsynergisticcross-linking.(a)AsupramolecularPDMS-basedelastomerincorporatingtwo
bisureamotifsdifferentiatedhydrogenbondingstrengthswithsynergisticeffect.Reproducedwithpermissionfromref149.Copyright2018John
WileyandSons.(b)Schematicshowingtherealignmentandhealing",,Figure 7,medium
P154,Dynamic Bond Chemistry in Soft Materials: Bridging Adaptability,P154_unidentified.pdf,2025,medium,partial,figure_caption,"Figure 9. Dynamic bonds for self-healing polymers with spatial and structural modulation. (a) An ion gel with chemical/physical
interpenetratingnetworksshowsexcellentmechanicalstrengthandconsiderableionicconductivitywithself-healingproperties.Reproducedwith
permission from ref 166. Copyright 2018 Am",,Figure 9,medium
P154,Dynamic Bond Chemistry in Soft Materials: Bridging Adaptability,P154_unidentified.pdf,2025,medium,partial,figure_caption,"Dynamic bonds for facilitating shear thinning. (a) Admanatane and β-cyclodextrin groups are each grafted to a polymer backbone,
formingadynamichydrogel.Reproducedwithpermissionfromref199.Copyright2015JohnWileyandSons.(b)Shearthinningofthedynamic
hydrogel,enabledbytheflowabilityduetohost−guestdissoci",,Figure 11,medium
P154,Dynamic Bond Chemistry in Soft Materials: Bridging Adaptability,P154_unidentified.pdf,2025,medium,partial,figure_caption,"Dynamicbondsforenhancinginterlayeradhesionviapostprocessing.(a)Thepolyurethanethermoplasticwhichcontainsdynamicurea
bonds.Reproducedwithpermissionfromref200.Copyright2022AmericanChemicalSociety.(b)SEMimagesofthe3Dprintedpolyurea.By
activation of dynamic urea exchange by thermal annealing, the adjace",,Figure 13,medium
P154,Dynamic Bond Chemistry in Soft Materials: Bridging Adaptability,P154_unidentified.pdf,2025,medium,partial,figure_caption,"Introducing catechol groups for strong wet adhesion. (a) Catechol groups form multiple dynamic bonds with tissue, enabling rapid
attachmentanddetachmentofthehydrogeltape.Reproducedwithpermissionfromref248.Copyright2021SpringerNature.(b)Catecholtends
tooxidizeintoquinone,losingitsabilitytoformdynamic",,Figure 15,medium
P163,High enthalpy storage thermoset network with,P163_unidentified.pdf,2018,low,partial,excerpt,"storage in thermoset network is through entropy reduction by mechanical deformation or programming. We here report another mechanism for energy storage, which stores energy",1,mechanical,medium
P163,High enthalpy storage thermoset network with,P163_unidentified.pdf,2018,low,partial,excerpt,"1DepartmentofMechanical&IndustrialEngineering,LouisianaStateUniversity,BatonRouge,LA70803,USA.Correspondenceandrequestsformaterials shouldbeaddressedtoG.L.(email:lguoqi1@lsu.edu)",1,mechanical,medium
P163,High enthalpy storage thermoset network with,P163_unidentified.pdf,2018,low,partial,excerpt,"In addition to shape to two orders decrease in the modulus of the polymers. The memory, which means a deformed temporary shape can dramatic reduction in modulus through the transition is neces-",1,modulus,medium
P163,High enthalpy storage thermoset network with,P163_unidentified.pdf,2018,low,partial,excerpt,"memory, which means a deformed temporary shape can dramatic reduction in modulus through the transition is neces- returntoitsoriginalpermanent shapeuponstimulation,suchas sary for the SMP to demonstrate excellent shape recovery; how-",1,modulus,medium
P163,High enthalpy storage thermoset network with,P163_unidentified.pdf,2018,low,partial,excerpt,This stress is adequate to drive crack closure in real world First heating cycle,4,crack,medium
P163,High enthalpy storage thermoset network with,P163_unidentified.pdf,2018,low,partial,figure_caption,"dThechangeofprogrammingstressafterrelaxation,orstored
stress,withprogrammingstrain.Thestoredstressincreasesastheprogrammingstrainincreases,whichsuggeststhatmoreenergyinputleadstomore
energystorage,andthushigherrecoverystrainandhigherrecoverystress.Thestoredenergyiscalculatedbytheareaofthisrelaxation",,Figure 13,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,abstract,"Dielectricelastomeractuators(DEAs)areapromising
class of artificial muscles due to their large actuation strains, high
energy and power densities, and fast response. Recent advances in
material development and actuator structural design have continued
to broaden the application landscape. Meanwhile, diverse and
application-specific performance requirements have provided clear
guidance for optimizing material properties and structural config-
urations,therebydrivingsustainedprogressinthefield.Thi",1,abstract,high
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,excerpt,"power output, rapid electromechanical response, and intrinsic Thethicknessstrain(S )isexpressedas",4,mechanical,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,excerpt,"mechanical compliance. As a result, DEAs have demonstrated Z substantialpotentialinabroadrangeofapplications,including",4,mechanical,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,excerpt,where Y′ is the apprant modulus of elasticity at the actuated strain.,5,modulus,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,excerpt,Equations 1 and 2 reveal that the mechanical and dielectric properties of the DE materials are the primary factors,5,mechanical,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,excerpt,"mechanicalpropertiesremainsamajorchallenge.Forexample, challengesandfutureresearchdirections.ThisReviewaimsto",5,mechanical,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"WorkingmechanismofDEAs.
wide range of artificial soft actuators have been developed,
including dielectric elastomer actuators (DEAs),7−10 hydrauli- electrostatic (Maxwell) stress that compresses the elastomer
cally amplified self-healing electrostatic actuators,11−14 piezo- thin film in the thicknes",,Figure 1,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"ThepreparationofDEmaterialswithprestretching.(a)SchematicdiagramoftheDEwithauniformpolymernetwork.(b)Comparisonof
dielectric constant, Young’s modulus, and actuation sensitivity between VHB 4910 and BAC2 sample.73 Copyright 2021, Springer Nature. (c)
SchematicdiagramoftheDEwithabimodal-networkstruct",,Figure 3,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"ThepreparationofDEmaterialsbasedonnetworkswithlargeside-chains.(a)Mechanicalperformanceofbottlebrushsiliconeelastomers.
(b)Photosofabottlebrushsiliconeelastomeratvoltage-offand3.5kV.87Copyright2017,Wiley.(c)Schematicdiagramofon-demandcross-linking
bottlebrushpolymernetwork.89Copyright2023,AmericanCh",,Figure 5,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"ThepreparationoffunctionalDEmaterials.(a)SchematicdiagramofthesynthesisrouteofSDE.(b)Actuationareastrainsoftheself-healed
ISDEA after suffering from mechanicaldamage and electrical damage.98 Copyright2025, Elsevier. (c) Schematic diagram of the self-integration
process.(d)PhotosoftheDEswithself-heal",,Figure 7,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"RollDEAs.(a)SchematicofrollDEAfabrication.(b)Schematicofthestructureofmultidegree-of-freedomrollDEAs.115Copyright2004,
IOPPublishing.(c)SchematicdiagramoftherollprocessforrollDEAs.(d)PhotosofarollDEAconstructedbymultilayerDEfilms.116Copyright
2018,Wiley.(e)Schematicdiagramofthefabricationprocessforr",,Figure 9,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"Different types of DEA-based soft grippers. (a) A DEA-
based soft gripper based on DEMES.127 Copyright 2007, AIP robust multimodal locomotion, often supported by the high-
Publishing. (b) A bistable bioinspired soft gripper capable of active frequency actuation capabilities of DEAs.75,129 Recently, ",,Figure 11,medium
P234,"Recent Advances in Dielectric Elastomer Actuators: Materials,",P234_unidentified.pdf,2021,medium,good,figure_caption,"DEA-basedpumpsandvalves.(a)PhotographofavalveincorporatingtwoDEAs.140Copyright2021,NationalAcademyofSciences.(b)
Operatingprincipleofasyringepumpintheverticalconfiguration.37Copyright2023,Wiley.(c)Workingcycleofadual-chamberpumpatthe
equilibriumstate.142Copyright2023,Wiley.(d)Astretchablesoftpumpdri",,Figure 13,medium
P238,COMMUNICATION,P238_unidentified.pdf,2021,low,partial,excerpt,temperature with unprecedented mechanical properties†,1,mechanical,medium
P238,COMMUNICATION,P238_unidentified.pdf,2021,low,partial,excerpt,Achieving mechanical robustness and highly efficient self-healing simultaneouslyatroomtemperatureisalwaysaformidablechallenge Newconcepts,1,mechanical,medium
P238,COMMUNICATION,P238_unidentified.pdf,2021,low,partial,excerpt,"forpolymericmaterials.Herein,aseriesofnovelsupramolecularpoly- Achievingmechanicalrobustnessandhealingefficiencysimultaneouslyat urethaneelastomers(SPUEs)aredevelopedbyincorporatingdynamic roomtemperatureisagreatchallengeinself-healingmaterials.Previously,",1,mechanical,medium
P238,COMMUNICATION,P238_unidentified.pdf,2021,low,partial,excerpt,SPUEsdemonstratethehighesttensiletoughness(B182.2MJm(cid:2)3)to containingpolymerwascoordinatedwiththeortho-sitenitrogendonoror,1,tensile,medium
P238,COMMUNICATION,P238_unidentified.pdf,2021,low,partial,excerpt,"excellentultimatetensilestrength(B10.5MPa)andultra-highfracture effectivetoacceleratethedynamicsoftransesterificationofboronicester energy(B72100Jm(cid:2)2),respectively,owingtoasynergeticquadruple andbeneficialtotheself-healingperformance,buthasnocontributionsto",1,tensile,medium
P242,Polyelectrolyte elastomer-based ionotronic,P242_unidentified.pdf,2023,low,partial,conclusion,"FEA was performed using the commercial package COMSOL Multi- Further information on research design is available in the Nature
physics6.0.Accordingtotheexperimentaldata,boththePEEandDE PortfolioReportingSummarylinkedtothisarticle.
NatureCommunications|( 2023)1 4:4853 12
Article https://doi.org/10.1038/s41467-023-40583-5
Dataavailability 24. Yang,C.H.,Chen,B.,Zhou,J.,Chen,Y.M.&Suo,Z.Electro-
Thedatathatsupportthefindingsofthisstudyareavailablefromthe luminescenceofgiantstretchability.Adv.Mater.28",end,conclusion,medium
P242,Polyelectrolyte elastomer-based ionotronic,P242_unidentified.pdf,2023,low,partial,excerpt,sensorsthatcanperceivedifferentmechanicalstimulisimultaneouslywithout mutualsignalinterferences.Wedemonstrateasensingkitconsistingoffour,1,mechanical,medium
P242,Polyelectrolyte elastomer-based ionotronic,P242_unidentified.pdf,2023,low,partial,excerpt,"Guangdong518055,P.R.China.3DepartmentofMechanicalandEnergyEngineering,SouthernUniversityofScienceandTechnology,Shenzhen,Guangdong 518055,P.R.China.4Theseauthorscontributedequally:CaicongLi,JianxiangCheng,YunfengHe. e-mail:geq@sustech.edu.cn;yangch@sustech.edu.cn",1,mechanical,medium
P242,Polyelectrolyte elastomer-based ionotronic,P242_unidentified.pdf,2023,low,partial,excerpt,"mechanically,electrically,andchemicallydissimilar,yettheirintegra- The high flexibility in structural design of multi-material 3D printing tion is indispensable during the fabrication of the sensor1. Such a enablesthe fabricationofionotronicsensors thatmimicthe sensing",2,mechanical,medium
P242,Polyelectrolyte elastomer-based ionotronic,P242_unidentified.pdf,2023,low,partial,excerpt,"mechanical stimuli such as tension, compression, shear, torsion, or Wefirstsynthesizethephoto-curablePEE(Fig.S1).WhereasPEE eventheircombinations.Therefore,makingreliableionotroniccapa- canbeachievedbyvariouschemistries17,herewesynthesizeapairof",3,mechanical,medium
P242,Polyelectrolyte elastomer-based ionotronic,P242_unidentified.pdf,2023,low,partial,excerpt,"integratedionotronicsensorsthatcanperceivedifferentmechanical hydrophobicacrylate-basedmonomer,ethyleneglycolmethylether stimuliwithoutmutualsignalinterferences,includingtheintegrated acrylate (MEA), and use 1,6-hexanediol diacrylate (HDDA) as the",3,mechanical,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,abstract,"Because of their superior mechanical properties, excellent processability,
reusability, and recyclability, thermoplastic elastomers (TPEs) have attracted
considerable research attention. For random polyolefin-based TPEs, because the high
crystallinity contributes to the high strength while decreasing the elastic recovery, the
managementofthetradeoffbetweenthestrengthandstretchabilityisacriticalchallenge.
Therefore,inthisstudy,anelastomerwaspreparedbasedonadual-cross-linkingstrategy
by combining ",1,abstract,high
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,conclusion,"Functional Materials, and School of Materials Science and
Engineering, Tianjin University, Tianjin 300072, China;
Inconclusion,wehavepreparedaseriesofpolyolefinionomers
orcid.org/0000-0002-3130-3229
exhibiting adjustable mechanical properties via the copoly-
merization of ethylene, 1-hexene, and 5-iodomethyl-2- Complete contact information is available at:
norbornene bearing iodine atoms, which were further https://pubs.acs.org/10.1021/acs.macromol.3c00066
converted to I− through a nucleophilic ",end,conclusion,high
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,excerpt,Elastomers Exhibiting Counteranion-Mediated Mechanical Properties,1,mechanical,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,excerpt,"ABSTRACT: Because of their superior mechanical properties, excellent processability, reusability, and recyclability, thermoplastic elastomers (TPEs) have attracted",1,mechanical,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,excerpt,"ionic cross-linking to resolve the tradeoff between the tensile strength and elastic recovery. First, ethylene/5-iodomethyl-2-norbornene/1-hexene terpolymers were",1,tensile,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,excerpt,"ionomers containing CH SO − showed the highest tensile strength of up to 13.7 MPa, and those containing Tf N− presented a 3 3 2",1,tensile,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,excerpt,"favorable strain-at-break of up to 624%. The tensile properties were modulated over a broad range by changing the counteranion type and content. Moreover, because cross-links were generated by both ionic interactions and polyethylene crystallinity, the",1,tensile,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,performance_data,Elongation at break: 450,,performance,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,figure_caption,"13C NMR spectrum of ethylene/IMNB/HE copolymer
were conducted using a TA Instruments Q800 equipped with a
containing7.4 mol% IMNB and20.5 mol% HE.
tension clamp at an oscillatory amplitude of 15 m and a fixed
frequency of 1 Hz. The as-prepared samples (rectangular, effective
2.3.PreparationofIonomer",,Figure 1,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,figure_caption,"Water contact angles of ethylene/IMNB/HE copolymer
Although the introduction of an ionic group considerably
andionomers paired withdifferent counteranions.
enhanced η*, increasing the ionic group content did not
evidently influence η*.
the material hydrophobicity depends on the counterion type.
Ther",,Figure 3,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,figure_caption,"Storage modulus (G′, solid symbols) and loss modulus (G″, hollow symbols) of copolymers and ionomers paired with different
counteranionsplotted asfunctionsof frequencyfordifferention contentsat170 °C.
F https://doi.org/10.1021/acs.macromol.3c00066
MacromoleculesXXXX,XXX,XXX−XXX
Macromolecules pubs.a",,Figure 4,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,figure_caption,"Stress−strain curves obtained for copolymers containing Because larger counteranions exhibit longer distances with
differentcomonomercontents,aslisted inTable1. imidazolium cations and fewer surface charges compared with
G https://doi.org/10.1021/acs.macromol.3c00066
MacromoleculesXXXX,XXX,XXX−XXX
M",,Figure 6,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,figure_caption,"Hysteresis curves obtained for ethylene/IMNB/HE copolymer containing 3.6% IMNB and 14.7% HE and corresponding ionomers
paired withdifferentcounteranions at3.6%.
those of smaller counteranions, electrostatic interactions are smaller ionic groups exhibiting stronger interactions formed
weaker between ",,Figure 8,medium
P257,High-Performance Polyethylene-Ionomer-Based Thermoplastic,P257_unidentified.pdf,2023,low,good,figure_caption,"Break strengths and elongations at break of ionomers
2 paired with differentcounteranions.
counteranions generate tighter ion aggregates and stronger
intermolecular associations and larger counterions are loosely
associated, which generates weaker physical cross-links. In
other words, the ionomers e",,Figure 10,medium
P259,PUBLISHEDONLINE:30NOVEMBER2015|DOI:10.1038/NMAT4508,P259_unidentified.pdf,2016,low,partial,excerpt,"withaYoung’smodulusbelow100kPaconformingtobiological leading to an increase of M (cid:24)LD2 and, hence, a decrease of the e e",1,modulus,medium
P259,PUBLISHEDONLINE:30NOVEMBER2015|DOI:10.1038/NMAT4508,P259_unidentified.pdf,2016,low,partial,excerpt,"applications1–3, yet those gel properties require a solvent entanglementplateaumodulusasG (cid:24)1=M.However,thisnaive e e",1,modulus,medium
P259,PUBLISHEDONLINE:30NOVEMBER2015|DOI:10.1038/NMAT4508,P259_unidentified.pdf,2016,low,partial,excerpt,"tectureexpandsthediameterofthepolymerchains,diluting solventremoval,whichnotonlyleadtoamodulusincreasebutalso their entanglements without markedly increasing stiffness. introduce anisotropy to mechanical properties. These combined",1,modulus,medium
P259,PUBLISHEDONLINE:30NOVEMBER2015|DOI:10.1038/NMAT4508,P259_unidentified.pdf,2016,low,partial,excerpt,"their entanglements without markedly increasing stiffness. introduce anisotropy to mechanical properties. These combined This adjustable interplay between chain diameter and stiff- e(cid:27)ects make rigid, solid-like filaments unsuitable for the creation",1,mechanical,medium
P259,PUBLISHEDONLINE:30NOVEMBER2015|DOI:10.1038/NMAT4508,P259_unidentified.pdf,2016,low,partial,excerpt,"nessmakesitpossibletotailorthenetwork’selasticmodulus ofsupersoftelastomers. andextensibilitywithoutthecomplicationsassociatedwitha Yet,thisunfavourablerealizationdoesnotdismisstheideaofthe",1,modulus,medium
P259,PUBLISHEDONLINE:30NOVEMBER2015|DOI:10.1038/NMAT4508,P259_unidentified.pdf,2016,low,partial,figure_caption,"c,Maximumextensibilityofbrush-likeelastomers(cid:21) brush (cid:24)DRe,max =Re,0relativetolinear-chainnetworks,(cid:21) linear,(assumingthatthe
crosslinkingdensityislowerthantheentanglementdensity),whereRe,0andRe,maxarerootmeansquareend-to-enddistancesoftheentanglementstrand
beforeandafterextension.",,Figure 7,medium
P268,Self-compliant ionic skin by leveraging,P268_unidentified.pdf,2024,low,partial,conclusion,"21. Lei,Z.&Wu,P.Ahighlytransparentandultra-stretchableconductor
Further information on research design is available in the Nature withstableconductivityduringlargedeformation.Nat.Commun.
PortfolioReportingSummarylinkedtothisarticle. 10,3429(2019).
22. Tian,Q.etal.Hairy-skin-adaptiveviscoelasticdryelectrodesfor
Dataavailability long-termelectrophysiologicalmonitoring.Adv.Mater.35,
Alldatasupportingthefindingsofthisstudyareavailablewithinthis 2211236(2023).
article and Supplementary Information or",end,conclusion,medium
P268,Self-compliant ionic skin by leveraging,P268_unidentified.pdf,2024,low,partial,excerpt,"fidelityelectricalsignalsfromhumanphysiologicalactivities,motions, static mechanical properties (e.g. softness, stretchability, adhesion) bodytemperaturechanges,andsoon1,2.Toachievethis,itiscrucialto with skin. Nevertheless, this is insufficient to meet the critical",1,mechanical,medium
P268,Self-compliant ionic skin by leveraging,P268_unidentified.pdf,2024,low,partial,excerpt,build a mechanically durable and compliant interface between elec- requirement of epidermal electronics for long-term use under tronicdevicesandconvolutedskinsurface.Traditionalrigidelectronic dynamicconditions.Humanskinisconstantlydeforminginavarietyof,1,mechanical,medium
P268,Self-compliant ionic skin by leveraging,P268_unidentified.pdf,2024,low,partial,excerpt,"componentsgenerallyrelyonultrathin,low-modulus,and/oradhesive ways(bending,bulging,jiggling,andstretching)andattime-varying polymermatrices/interlayerstominimizemechanicalmismatch2–9.In strains (0-50%) and frequencies (0-50Hz). Without dynamic com-",1,modulus,medium
P268,Self-compliant ionic skin by leveraging,P268_unidentified.pdf,2024,low,partial,excerpt,"polymermatrices/interlayerstominimizemechanicalmismatch2–9.In strains (0-50%) and frequencies (0-50Hz). Without dynamic com- contrast,artificialionicskins(typicallyhydrogels,ionogels,eutectogels, pliance, the stress concentration of ionic skins will inevitably accu-",1,mechanical,medium
P268,Self-compliant ionic skin by leveraging,P268_unidentified.pdf,2024,low,partial,excerpt,"mechanicalpropertiessuchasstrain-stiffening,damping,crack-toler- adapt to stretched skin microstructures, especially in prolonged ant,andanti-fatiguebehavior17–20. deformations15,17,18.Todate,itremainsamajorlimitationforepidermal",1,crack,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,abstract,"This study developed a novel photoluminescent
waterbornepolyurethane(WPU)elastomerwith[2,2′-bipyridine]-
4,4′-dicarbohydrazide (BD). The material is characterized by
intramolecular rotatable conjugated structures and abundant
hydrogen bonding sites, endowing it with excellent mechanical
properties, optical responsiveness, and environmental adaptability.
[2,2′-bipyridine]-4,4′-dicarbohydrazide-based waterborne polyur-
ethane(WPU-BD)exhibitsahightensilestrengthof72.6MPaand
an excellent stretchabil",1,abstract,high
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,conclusion,"Extraction & Efficient Utilization of Light Rare-Earth
Resources (Inner MongoliaMinistry ofEducation, University
A photoluminescent WPU-BD material with excellent ofScienceandTechnology,Baotou014010,China;Collegeof
mechanical properties, self-healing capability, and environ- Chemistry andChemicalEngineering,andHunan Provincial
mental responsiveness was developed. This material achieves Key Laboratory of Efficient and Clean Utilization of
fluorescence through the synergistic effect of AIE and PCE",end,conclusion,high
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,excerpt,Multiresponsive and Mechanically Robust Self-Healing Waterborne Polyurethane with Photoluminescent and Acid−Base Adaptive,1,mechanical,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,excerpt,"hydrogen bonding sites, endowing it with excellent mechanical properties, optical responsiveness, and environmental adaptability.",1,mechanical,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,excerpt,"ethane(WPU-BD)exhibitsahightensilestrengthof72.6MPaand an excellent stretchability at break of 1249.7%, demonstrating",1,tensile,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,excerpt,"(PL), and the mechanical, thermal, acid−base, and poor solvent experimentsrevealedthatthematerialrealizesfluorescencethroughasynergisticbetweenaggregation-inducedemissionandproton-",1,mechanical,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,excerpt,"coupled energy transfer. WPU-BD exhibited reversible responses to mechanical stretching and acidic or alkaline environments. Thesestimuliinducedtemporaryreductionsinfluorescenceintensityduetomolecularchainrearrangements,buttheluminescence",1,mechanical,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,performance_data,Elongation at break: 991.8,,performance,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,figure_caption,"(a) Synthesis pathway of the compound [2,2′-bipyridine]-4,4-dicarbohydrazide (BD). (b) Supramolecular waterborne polyurethane
(WPU)elastomer synthesisprocess.
used to endow materials with healing capabilities. By the AIE property endowed the supra-PL-WPU with crack
combining a hydrogen-containing po",,Figure 1,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,figure_caption,"(a, b) Stress−strain curves of WPU-BDO, WPU-BD1, WPU-BD2, WPU-BD3, and WPU-BD4 films. Displacement-controlled tensile
curvesoftheWPU-BD3sample(c)withoutaninterval,(d)witha10mincyclicinterval.Constant-forcetensilecurvesoftheWPU-BD3Sample:
(e) without an interval, (f) with a 10 min cyclic interval. (g",,Figure 3,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,figure_caption,"(a)Opticalimageshowingtheself-healingprocessinWPU-BD1.(b)Digitalimagesoftheself-healingprocessofWPU-BD1under365
nm ultraviolet (UV) light. (c) Digital images comparing the fracture point and the self-healed site of WPU-BD1 under 365 nm UV light. (d)
Schematicillustrationoftheself-healingprocessinane",,Figure 5,medium
P300,Multiresponsive and Mechanically Robust Self-Healing Waterborne,P300_unidentified.pdf,2001,medium,good,figure_caption,"(a)Photoluminescence(PL)curvesand(c)digitalimagesunderUVlightatdifferentrecoverytimesaftertheacidstimulationresponse.
(b)PLcurvesand(d)digitalimagesunderUVlightatdifferentrecoverytimesafterthebasestimulationresponse.(e)Theluminescenceintensity
ofWPU-BD1specimens decreased when subjectedto stretching",,Figure 7,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,conclusion,"tougheningeffect.Wenotethatpathwaytor-
scalebetweentwolockedentanglementsseems Whenconsideredincombinationwithprevi- tuosity at the macroscale, for example, in
tobecross-linkingdensitydependent.Thishy- ous reports of quantitative relationships be- composites,isanestablishedtougheningmech-
pothesisofincompletechainpull-outsuggests tween mechanophore activity and material anism (29), and the results observed here in-
thatthetearingenergyofE1wouldeventually properties(6,17),thecurrentworkaccentuate",end,conclusion,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,excerpt,"cross-linkers enhances tear resistance asthepolyacrylatebackboneformedthrough radicalpolymerization;forexample,polymeriz-",1,tear,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,excerpt,"AbrahamHerzog-Arbeitman1,4,JeremiahA.Johnson1,4*, as a melt with no notable mechanical integ- MichaelRubinstein1,2,3,5,6*,StephenL.Craig1,2* rity.Polymerizingthepregelsolutionwithbis-",1,mechanical,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,excerpt,"Themechanicalpropertiesofcovalentpolymernetworksoftenarisefromthepermanentend-linking however,formstwopercolatedelastomernet- orcross-linkingofpolymerstrands,andmolecularlinkersthatbreakmoreeasilywouldlikelyproduce",1,mechanical,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,excerpt,materialsthatrequirelessenergytotear.Wereportthatcyclobutane-basedmechanophorecross-linkers in E1 and E2 are held together by cross- thatbreakthroughforce-triggeredcycloreversionleadtonetworksthatareuptoninetimesastough,1,tear,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,excerpt,"atthesametimescales.Theenhancedtoughnesscomeswithoutthehysteresisassociatedwith coupled [2 + 2] cycloreversion to form two noncovalentcross-linking,anditisobservedintwodifferentacrylateelastomers,infatigueaswell",1,toughness,medium
P342,POLYMERS degreeofpolymerizationoftheprimarychains,P342_unidentified.pdf,2000,low,partial,figure_caption,"Networksdesignandthemechanochemicalreactivitiesofcross-linkers.(AandB)Mechanophores
*Correspondingauthor.Email:jaj2109@mit.edu(J.A.J.); embeddedintothemiddleofchains(A)andastheside-chaincross-linkersofprimarychains(B).(C)General
michael.rubinstein@duke.edu(M.R.);stephen.craig@duke.edu procedureforRA",,Figure 1,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,abstract,"Materials with increased mechanical strength and toughness bearing mussel-inspired iron−catechol complexes and
network architectures exhibit several dynamic features, e.g., high and broad glass-“transition” temperature, not explored so far. By
combiningdifferentialscanningcalorimetryanddielectricspectroscopy,thelatterasafunctionoftemperatureandpressure,wehave
exploredtheincreaseintheglasstemperature,T,andtheconcomitantincreaseinthebreathofT inbioinspirednetworksbearing
g g
one (covalent) or two ",1,abstract,high
