paper_id,title,file_name,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate
P106,"Vol.14,No.2(2024)2340002(9pages)",P106_unidentified.pdf,2024,low,partial,figure_caption,measurement,"(Coloronline)EBdiagramsforthermodynamiccalculations.(a)BT–PZ–PTternaryEBdiagram.Thered,greenandyellowlinesin(a)
representtheEBsof(b)0.05PZ–yBT–ð1(cid:2)yÞPT(c)xBaTiO 3 -ð1(cid:2)xÞPb(Zr 0:52 Ti 0:48 )O 3 and(d)ROphaseboundary.(b)–(d)TheEBscurves
and d corresponding to different component. The differ",Figure 6,,Figure 6,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,conclusion,general,"FERROELECTRICS
Ferroelectric materials toward next- generation
Full article and list of
electromechanical technologies",conclusion section,end,conclusion,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,excerpt,general,Ferroelectric materials toward next- generation Full article and list of,line 4,1,ferroelectric,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,excerpt,general,"BACKGROUND: Ferroelectrics are widely recognized for their exceptional functional properties, particularly piezoelectricity, Currentlyused",line 11,1,ferroelectric,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,excerpt,general,"exceptional functional properties, particularly piezoelectricity, Currentlyused piezoelectric devices",line 12,1,piezoelectric,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,excerpt,general,ferroelectric materials at the forefront of numerous modern transducer for 3D fingerprint recognition,line 16,1,ferroelectric,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,excerpt,general,"technologies. During the past 100 years, a wide array of ferroelectric materials with excellent piezoelectric properties have been devel- •Piezo thin-filmfilter",line 18,1,ferroelectric,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,excerpt,general,materials with excellent piezoelectric properties have been devel- •Piezo thin-filmfilter formicrowavesignal,line 19,1,piezoelectric,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,performance_data,measurement,Dielectric constant: 33,text extraction,,performance,medium,standard,TRUE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,figure_caption,measurement,"Representative electromechanical devices made of ferroelectric materials. (A) Schematic diagram of the piezoelectric actuator’s working principle. (B) Schematic
diagram of piezoelectric actuators with different structures, including bimorph structure, flexible hinge structure, and cymbal structure. ",Figure 1,,Figure 1,medium,standard,FALSE
P107,REVIEW SUMMARY,P107_unidentified.pdf,2000,low,partial,figure_caption,measurement,"Enhancing piezoelectric coefficients of ferroelectric crystals by domain engineering. (A) The effective longitudinal piezoelectric coefficient d33 as a function of domain
size for (111)-p oled BaTiO3 as measured from experiments and calculated by phase- field simulations based on the 90° ferroelasti",Figure 3,,Figure 3,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,abstract,general,"As an important member of the dielectric family, ferroelectric materials are known for their various
physical properties and have been attracted considerable attention from both scientific respect and technology
respect. Piezoelectricity is one of the most important properties of ferroelectrics, which has been widely used in
many devices for the conversion between electric energy and mechanical energy. For example, the main
piezoelectric elements of underwater acoustic transducers, medical imagi",abstract section,1,abstract,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,excerpt,measurement,Piezoelectricity—An important property for ferroelectrics during last 100years Li Fei Zhang Shu-Jun Xu Zhuo,line 3,1,piezoelectric,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,excerpt,general,"Domains in ferroelectrics: formation, structure, mobility and related properties 物理学报. 2020, 69(12): 127704 https://doi.org/10.7498/aps.69.20200312",line 11,1,ferroelectric,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,excerpt,general,"Investigation into electrocaloric effect of different types of ferroelectric materials by Landau-Devonshire theory 物理学报. 2020, 69(21): 217801 https://doi.org/10.7498/aps.69.20201195",line 14,1,ferroelectric,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,excerpt,general,"Influence of electric field on the phenomenological coefficient and electrocaloric strength in ferroelectrics 物理学报. 2020, 69(12): 127701 https://doi.org/10.7498/aps.69.20200296",line 17,1,ferroelectric,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,excerpt,general,"Research progress and device applications of multifunctional materials based on two-dimensional film/ferroelectrics heterostructures 物理学报. 2020, 69(1): 017301 https://doi.org/10.7498/aps.69.20191486",line 20,1,ferroelectric,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,excerpt,general,"Piezoelectric and electrocaloric properties of high performance potassium sodium niobate-based lead-free ceramics 物理学报. 2020, 69(21): 217705 https://doi.org/10.7498/aps.69.20200540",line 23,1,piezoelectric,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"(a) Schematic drawing of long-range ordered ferroelectrics with single-domain structure, where the red arrows indicate the
electric dipoles; (b) the relationship between spontaneous polarization and temperature (taking the second-order ferroelectric phase
transition as an example); (c) the relations",Figure 1,,Figure 1,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"Relationship between d and T for lead-based
33 C
ceramics[1].
217703-4
并没有引起足够的重视. 包括Kuwata与Uchino
5.1 弛豫铁电单晶的学术价值
本人在内, 也没有继续深入开展弛豫铁电单晶的生
长研究工作, 这也使得最后因弛豫铁电单晶而闻名
1)从实验角度验证了铁电材料的本征压电效
的人是Tom Shrout和Seung-Eek (Eagle) Park.
应在MPB附近有显著提升
1995—1997年间, Shrout和Park[13]获得了高质量
在弛豫铁电单晶出现之前, PZT陶瓷的研究
工作虽然已开展了",Figure 3,,Figure 3,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"Schematic of shear and longitudinal piezoelectric re-
sponses. For a ferroelectric single-domain, the applied elec-
tric field can be divided into two categories: 1) The electric
field (E) parallel to the direction of the spontaneous polar-
3
ization; 2) the electric field (E) perpendicular to the d",Figure 5,,Figure 5,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"Neutron elastic diffuse scattering results for PMN and PZT single crystals. The y-axis represents the diffuse scattering in-
tensity. The higher the intensity indicates the higher degree of the local structural heterogeneity. The inset figures give the contour
maps of elastic scattering intensity me",Figure 7,,Figure 7,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"X-ray diffuse scattering results of (a) PZN-0.15PT and (b) PZN crystals[19].
-40 -20 0 20 40
夹角/(O)
能由自
物 理 学 报 Acta Phys. Sin. Vol. 69, No. 21 (2020) 217703
(a)
界面能的影响增强, 例如: 通过升高温度
(b)
界面能作用增强
[011] [001] [011]
图 10 (a)四方相长程铁电畴中嵌入正交相极性微区的
结构示意图; (b)正交相极性微区自由能随界面能作用增
强的变化(热力学计算结果), 其中横轴表示极化矢量与
[001",Figure 9,,Figure 9,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"Phase-field simulation results of single-domain PZN-0.15PT crystal: (a) Temperature-dependent microstructural variations
(the color bar denotes the angle between the polar vector and the horizontal direction); (b) the transverse dielectric permittivity
versus temperature[17].
-1.0-0.5 0 0.5 1.0
电场/M",Figure 11,,Figure 11,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"Low-temperature dielectric permittivities (a) and dielectric losses (b) for PMN-0.28PT ceramics[21].
50000
40000
30000
20000
10000
0
-100 -75 -50 -25 0 25
D/K
0 /33

数常电介
5
4
3
2
1
0
300 350 400 450 500
温度/K
401/0/33
物 理 学 报 Acta Phys. Sin. Vol. 69, No. 21 (2020) 217703
2.5Sm-PMN-31PT
PMN-36PT
",Figure 13,,Figure 13,medium,standard,FALSE
P108,压电效应—百岁铁电的守护者,P108_unidentified.pdf,2020,low,partial,figure_caption,measurement,"Comparison of dielectric properties between (a) Sr-doped and (b) Sm-doped PMN-0.31PT ceramics. The room temperature
dielectric and piezoelectric properties of Sr-doped PMN-0.31PT are given in (a)[21].
(a) 4000
3000
2000
1000
0 50 100 150 200 250 300
温度/K
0/33
数常电介
(b) 0.06
0.05
0.04
0.03
0.02
0.01",Figure 15,,Figure 15,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,excerpt,general,"Keywords: Piezoelectricityhasalreadyfoundamultitudeofapplications,includingvoltagegeneration,quartzoscillators, Piezoelectricnanotransducers mechanicalsensorsandactuators,piezoelectrictransformersandmore.However,inthelastyears,intensere-",line 11,1,piezoelectric,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,excerpt,general,"Piezoelectricnanotransducers mechanicalsensorsandactuators,piezoelectrictransformersandmore.However,inthelastyears,intensere- Nanoscalepiezoelectricity searcheffortsworldwidearedemonstratingthatnanoscalepiezoelectricitycanofferoutstandingadvantagesin",line 12,1,piezoelectric,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,excerpt,general,"Nanoscalepiezoelectricity searcheffortsworldwidearedemonstratingthatnanoscalepiezoelectricitycanofferoutstandingadvantagesin Nanogenerators comparisonwithconventionalpiezoelectrics.Nevertheless,sofar,nosystematicanalysisoftheseadvantages",line 13,1,piezoelectric,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,excerpt,general,"Nanogenerators comparisonwithconventionalpiezoelectrics.Nevertheless,sofar,nosystematicanalysisoftheseadvantages Piezotronics",line 14,1,piezoelectric,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,excerpt,general,Advantagesofpiezoelectricityatnanoscale generalstrategiestoaddressthem.Ouranalysisconfirmsthatnanotechnologycanopenthewaytopiezoelectric,line 19,1,piezoelectric,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,excerpt,general,"generalstrategiestoaddressthem.Ouranalysisconfirmsthatnanotechnologycanopenthewaytopiezoelectric transducerswithunprecedentedperformanceforseveralapplications,includingmechanicalenergyharvesting,",line 20,1,piezoelectric,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,figure_caption,measurement,"LargedeformationsofaZnOnanoringwithoutfractureshowthatnanoscalematerialscanhavemuchhigherfracturestrainsthantheirbulkcounterparts.
ReprintedwithpermissionfromRef.[29].Copyright2005,AIPPublishing.
731
C.Falconi Nano Energy 59 (2019) 730–744
Nevertheless, the limited number of defects is believed to b",Figure 1,,Figure 1,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,figure_caption,measurement,"Schematicillustrationoftunnelingtriboelec-
trification (top), showing the rubbing of CVD gra-
phene,depositedonaSiO2substrate,byanAFMtip,
inordertogeneratetriboelectricchargeswhich,in
part,tunnelthroughgrapheneandarestoredatthe
SiO2–air interface; Kelvin Probe Force Microscopy
image (bottom) of sub-",Figure 3,,Figure 3,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,figure_caption,measurement,"Devicestructuresatnanoscale.(a),FEMcalculationsofthepiezoelectricpotentialin(lefttoright)laterallybentZnOnanowirewithtotalbottomcontact,
laterallybentZnOnanowirewithtwobottomcontacts,verticallycompressedZnOnanowireandlaterallybentZnOnanowallwithtwobottomcontacts,without
takingintoaccountfreecharges.",Figure 5,,Figure 5,medium,standard,FALSE
P110,Nano Energy 59 (2019) 730–744,P110_unidentified.pdf,2019,low,partial,figure_caption,measurement,"Online monitoring of the ZnO na-
nostructuresgrowthinliquidsonaquartz
substrate. (a) Photograph of the quartz
crystal microbalance and of the adjacent
Pt100 resistive temperature sensor, both
supportedbyaTeflonbar;thetemperature
sensor is covered by an inert high-tem-
perature silicone paste. (b) Re",Figure 6,,Figure 6,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,conclusion,general,"material preparation experiments; G. B. Wang, H. Y. Yang and W. B.
Wang carried out the biological experiments; G. B. Xia, J. Fang, and J.
With the assistance of piezoelectric charges generated by ultrasound, Fang participated in writing and supervising the manuscript. All authors
we fabricate a PDA modified PLLA scaffold for the desirable adhesion of read and approved the final manuscript.
neural stem cell. Given the electrostatic attraction between dopamine
(DA) molecules and the piezoelectric",conclusion section,end,conclusion,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,excerpt,general,Piezoelectric charge induced hydrophilic poly(L-lactic acid) nanofiber for electro-topographical stimulation enabling stem cell differentiation,line 5,1,piezoelectric,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,excerpt,general,electro-topographical stimulation enabling stem cell differentiation and expansion,line 6,1,differentiation,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,excerpt,general,"Keywords: Cell-traction driven electrical stimulation on piezoelectric nanofibers mediates cell behavior without chemical Ultrasound factors or external stimuli, indicating a promising therapy at cell level. Generally, surface modification is",line 17,1,piezoelectric,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,excerpt,general,"Piezoelectric nanofibers required to achieve favorable cell adhesion for efficient electromechanical signal transmission. Nevertheless, Piezoelectric charges",line 19,1,piezoelectric,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,excerpt,method,common modification methodologies either easily fade away or destroy the nanostructure of piezoelectric Cell adhesion,line 21,1,piezoelectric,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,excerpt,interpretation,on piezoelectric poly(L-lactic acid) nanofibers is first proposed for cell adhesion. Due to the electrostatic inter- Cell expansion,line 25,1,piezoelectric,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,figure_caption,measurement,"Principle of PDA modification of PLLA nanofibers under ultrasound and its application for neural stem cell differentiation and expansion. (A) Piezoelectric
charges inducing DA in situ polymerization on PLLA nanofiber. (B) PDA modulated scaffold providing favorable adhesion condition which transmits ",Figure 1,,Figure 1,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,figure_caption,measurement,"Effect of PDA modification assisted by ultrasonic vibration on fibrous structure and piezoelectric property. (A) Surface topography and phase of pristine single
fiber. (B) Surface topography and phase of the single fiber modified with PDA nanoparticles. (C) Mechanical property of PLLA and PDA+PLLA u",Figure 3,,Figure 3,medium,standard,FALSE
P111,NanoEnergy102(2022)107690,P111_unidentified.pdf,2022,low,partial,figure_caption,measurement,"Cell directional expansion under variable adhesion condition. (A) Spreading area of single cell cultured on TCP, L-PLLA, PLLA, PDA+PLLA. (B) Actin length.
(C) SEM images of cell adhesion (D) Morphology of cell clusters. (E) Migration angle of cell clusters. Quantitative analysis based on fluorescent",Figure 5,,Figure 5,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,excerpt,general,"A review: Polyacrylonitrile as high-performance piezoelectric materials Junzhu Taoa,b,1, Yifan Wanga,b,1, Xuekai Zhenga,b, Chao Zhaob,c, Xin Jina,b,*,",line 6,1,piezoelectric,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,excerpt,general,"Keywords: Piezoelectric polymer materials have been extensively investigated as key materials for small kinetic energy Polyacrylonitrile harvesting due to their advantages over inorganic piezoelectric materials, such as high flexibility, good pro-",line 13,1,piezoelectric,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,excerpt,general,"Polyacrylonitrile harvesting due to their advantages over inorganic piezoelectric materials, such as high flexibility, good pro- Piezoelectric polymer cessability, and the possibility of a large area as well as curved surface preparation. However, the difficulty of",line 14,1,piezoelectric,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,excerpt,general,"Piezoelectric polymer cessability, and the possibility of a large area as well as curved surface preparation. However, the difficulty of Structure",line 15,1,piezoelectric,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,excerpt,general,"working at high temperatures is a huge challenge for polymeric piezoelectric materials. Therefore, researchers High performance",line 17,1,piezoelectric,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,excerpt,general,have not stopped their quest to develop new piezoelectric polymer materials with higher performance. This High temperature resistant,line 19,1,piezoelectric,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,performance_data,measurement,Dielectric constant: 0.5,text extraction,,performance,medium,standard,TRUE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"The
For a long time, there is a big challenging for designing a polymer significant topics about the relationships of three levels microstructure
piezoelectric material working at high temperature condition (e.g >200 and the piezoelectrical performance of PAN are discussed in detail ac-
℃) due to it",Figure 1,,Figure 1,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Key concepts of PAN piezoelectric polymerization [30].
3
J. Tao et al. N a n o E n e r g y 118(2023)108987
piezoelectric materials, which still remain challenges for tail-making. 3.1. Fabrication techniques of PAN
Despite the high dipole moment of the cyanide group on the PAN
macromolecule, its piez",Figure 2,,Figure 2,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Combing with other substances. (a)Piezoelectric ceramics (i) Typical device structure of PBNF (PAN with BaTiO3 nanofiber) nanogenerator. (ii) Δθ(2θ-17)
values of different types of PAN/BaTiO3 nanofiber membranes based on XRD. (iii) The voltage outputs of PAN nanofiber membranes with different conten",Figure 4,,Figure 4,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"The significant bands in FTIR and XRD spectra for PAN with different piezoelectric materials. (a) FTIR spectra of the PAN with BaTiO3 nanofiber, (b) XRD
patterns of BaTiO3 powder, PAN and different types of PAN/BaTiO3 nanofiber membranes. Reproduced with permission from ref [34]. Copyright 2021, Els",Figure 5,,Figure 5,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"(a) Maximum working temperature of different polymer piezoelectric materials (b) Piezoelectric/dielectric properties of polymer piezoelectric materials at
different temperatures [20,27,73,112–122].
temperature and also high room temperature piezoelectric property. the piezoelectric or dielectric pro",Figure 6,,Figure 6,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Key points of PAN high temperature piezoelectric performance. (a)chemical reactions involved in the heat treatment of the PAN membranes (b) digital photos
showing the appearance of the PAN membranes prepared in different temperature step (c) voltage outputs for the PAN membranes treated under differ",Figure 7,,Figure 7,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"In summary, polymer structure modification has been recognized as
the most effective strategy for preparing high temperature piezoelectric
polymer materials in the range of 200–550℃ and mixing PAN with",Figure 9,,Figure 9,medium,standard,FALSE
P113,NanoEnergy118(2023)108987,P113_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Preparation conditions of PAN in different applications, major performance tests, and cycles (a) schematic illustration of device structure and energy
conversion tests, (b) circuit for charging a capacitor and lighting a LED, (c) long term working stability of nanofiber device, Reproduced with permi",Figure 9,,Figure 9,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,excerpt,general,Piezoelectric polymeric scaffold materials as biomechanical cellular stimuli to enhance tissue regeneration,line 5,1,piezoelectric,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,excerpt,general,"Keywords: Electric fields induced by piezoelectric biological materials in humans direct tissue development, repair and Piezoelectricity regeneration. Scaffold-based tissue engineering therapies can significantly alter the inherent signaling pathways",line 11,1,piezoelectric,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,excerpt,general,"Piezoelectricity regeneration. Scaffold-based tissue engineering therapies can significantly alter the inherent signaling pathways Scaffolds controlled by cells, extracellular matrix (ECM) and transmitted through electrical synapses. As a result, there is a",line 12,1,piezoelectric,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,excerpt,general,"Scaffolds controlled by cells, extracellular matrix (ECM) and transmitted through electrical synapses. As a result, there is a Tissue regeneration",line 13,1,scaffold,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,excerpt,general,"gradable piezoelectric polymers for skin, skeletal and nerve tissue engineering. We correlate the piezoelectric properties of scaffolds to in vitro and in vivo biological outcomes. In particular, EFs induced by piezoelectric",line 19,1,piezoelectric,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,excerpt,general,"properties of scaffolds to in vitro and in vivo biological outcomes. In particular, EFs induced by piezoelectric materials can lead to (1) enhanced bone formation in bone repair via activation of signaling cascades responsible",line 20,1,piezoelectric,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,figure_caption,measurement,"Challenges in tissue regeneration after a wound and resting membrane potential of major cells.
2
N. Goonoo and A. Bhaw-Luximon M a t e r i a ls T o d a y C o m m u n i c a t i o n s 31(2022)103491
proliferation [23]. Application of electric signals increases cellular up- reach gap junctions. Consequ",Figure 1,,Figure 1,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,figure_caption,measurement,"Chemical structures of (A) α-and (B) β- and (C) γ- phases of PVDF.
particular region changes the local dipole distributions and induces an are available to fabricate piezoelectric polymer-based scaffolds for bone
electric field. tissue engineering (BTE) applications, such as compression molding,
It ",Figure 3,,Figure 3,medium,standard,FALSE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,figure_caption,measurement,"(A) Bone repair process and (B) Signaling pathways influenced by piezoelectric materials during bone healing.
8
N. Goonoo and A. Bhaw-Luximon M a t e r i a ls T o d a y C o m m u n i c a t i o n s 31(2022)103491
shear piezoelectricity of PLLA depended strongly on the product of Table 4
crystallinity",Figure 5,,Figure 5,medium,standard,TRUE
P115,MaterialsTodayCommunications31(2022)103491,P115_unidentified.pdf,2022,low,partial,figure_caption,measurement,"(A) Reduced astrocytic reaction and robust axon regrowth. Immunohistochemical labeling of sections through the spinal cord lesion site for astrocytes (GFAP,
green), axons (either NF [SMI31–32], red, for neurofilaments; or Tuj1 for betaIII-tubulin, red), and cell nuclei (Dapi, blue), 4 weeks after le",Figure 7,,Figure 7,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,abstract,finding,"ARTICLEHISTORY
Piezoelectricmaterialscandirectlytransduceelectricalandmechanicalenergy,makingthem Received15April2020
attractive for applications such as sensors, actuators and energy harvesting devices. While Accepted7April2021
often associated with ceramic materials, piezoelectric behaviour is also observed in many
polymers. The flexibility, ease of processing and biocompatibility of piezoelectric polymers KEYWORDS
Piezoelectricpolymer;
meanthattheyareoftenpreferableforcertainapplications,desp",abstract section,1,abstract,high,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,conclusion,method,"from this discussion is
independent piezoelectric coefficients, researchers
that removing the centre of symmetry from any
working on each polymer tend to discuss only one
givenpolymersample–beitamorphousorsemi-crys-
coefficient. Typical values for these coefficients are
talline–requiressomedegreeofprocessing.Thispro-
given in Figure 2. Some general sample preparation
cessingwillrestrictthesymmetryofthefinalmaterial.
conditions are also presented, although as we will
Thecombinationoftheprocessing",conclusion section,end,conclusion,high,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,excerpt,general,"Piezoelectric polymers: theory, challenges and opportunities",line 3,1,piezoelectric,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,excerpt,general,"To cite this article: Michael Smith & Sohini Kar-Narayan (2022) Piezoelectric polymers: theory, challenges and opportunities, International Materials Reviews, 67:1, 65-88, DOI:",line 6,1,piezoelectric,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,excerpt,general,"Piezoelectric polymers: theory, challenges and opportunities Michael Smith and Sohini Kar-Narayan",line 24,1,piezoelectric,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,excerpt,general,"Piezoelectricmaterialscandirectlytransduceelectricalandmechanicalenergy,makingthem Received15April2020 attractive for applications such as sensors, actuators and energy harvesting devices. While Accepted7April2021",line 28,1,piezoelectric,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,excerpt,finding,"often associated with ceramic materials, piezoelectric behaviour is also observed in many polymers. The flexibility, ease of processing and biocompatibility of piezoelectric polymers KEYWORDS",line 30,1,piezoelectric,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,excerpt,general,"polymers. The flexibility, ease of processing and biocompatibility of piezoelectric polymers KEYWORDS Piezoelectricpolymer;",line 31,1,piezoelectric,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,figure_caption,measurement,"polymer poly(vinylidene fluoride) (PVDF) [25]. The Terms in Equations (1) and (2) that include the
piezoelectriccoefficientswereatleastanorderofmag- stress T or strain S can be simplified to give the
reduced constitutive equations
nitude larger than anything previously observed in
polymers.Moreover,",Figure 1,,Figure 1,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,figure_caption,measurement,"(a)Aschematicrepresentationofpolymercrystallisationasaresultofannealing.Notehowthatevenaftercrystallisa-
tion,thepolymerremainsisotropicandhencecrystallisationinitselfisoftennotsufficienttoremoveacentreofsymmetry.(b)The
influenceofpolymercrystallinefractiononthepiezoelectriccoefficientofPLLA.Datarep",Figure 3,,Figure 3,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,figure_caption,measurement,"(a) (i)A schematicofan un-poledferroelectric material.Thearrowsrepresent dipolemoments. (ii)Poling ofaferro-
electric material through the use of attached surface electrodes. (iii) Corona poling of a ferroelectric material. This method
doesnotrequireelectrodestobeattachedtothematerial.(b)Theinfluenc",Figure 5,,Figure 5,medium,standard,FALSE
P116,International Materials Reviews,P116_unidentified.pdf,2021,low,good,figure_caption,measurement,"(a)Thepiezoelectriccoefficientd ofaPZT/PVDF0–3compositeasafunctionofPZTcontent.Allsampleswereelec-
33
trically poled for 30min at 110°C using a field of 10kVmm−1. Data reproduced with permission from reference [94] . (b) The
influence ofmulti-wallcarbon nanotube(MWCNT) content on theβ-phasecontentof",Figure 6,,Figure 6,medium,standard,FALSE
